Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,f_a_age_group,f_a_admission_band,f_a_prev_qual_band,f_a_financial_risk,f_a_parental_edu_level,f_a_is_mature_student,f_a_first_choice,f_a_attended_daytime,f_a_prior_higher_edu,f_a_domestic_student,admission_grade_band,age_group,financial_risk,f_b_sem1_pass_rate,f_b_sem2_pass_rate,f_b_sem1_evaluation_rate,f_b_sem2_evaluation_rate,f_b_academic_progress,f_b_academic_performance_score,f_b_sem1_engagement,f_b_sem2_engagement,f_b_no_evaluation_flag,f_b_credited_ratio,f_b_grade_improvement,f_b_total_units_approved,f_b_total_units_enrolled,semester_1_pass_rate,semester_2_pass_rate,semester_1_evaluation_rate,semester_2_evaluation_rate,academic_progress,academic_performance_score,attendance_mode,early_admission_risk,current_academic_risk
1,39,1,9130,1,1,133.1,1,1,1,90,1,120.0,1,0,1,0,1,0,41,0,0,5,5,0,0.0,1,0,5,5,0,0.0,5,12.7,3.7,-1.7,Dropout,40+,Q2,Q2,HIGH,1.0,1,1,1,0,1,Q2,40+,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0,10,0.0,0.0,1.0,1.0,0.0,0.0,Daytime,HIGH,HIGH
1,43,1,9500,1,19,133.1,1,34,34,0,0,110.0,1,0,0,1,1,0,27,0,0,7,7,0,0.0,6,0,7,7,0,0.0,6,7.6,2.6,0.32,Dropout,25-29,Q1,Q2,MEDIUM,34.0,1,1,1,0,1,Q1,25-29,MEDIUM,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0,14,0.0,0.0,1.0,1.0,0.0,0.0,Daytime,HIGH,HIGH
1,17,1,9500,1,1,145.0,1,1,1,4,10,131.4,0,0,0,1,0,0,19,0,0,7,7,7,13.44285714285714,0,0,8,8,7,13.771428571428572,0,13.9,-0.3,0.79,Dropout,15-19,Q3,Q4,MEDIUM,1.0,0,1,1,0,1,Q3,15-19,MEDIUM,1.0,0.875,1.0,1.0,0.9333333333333333,13.607142857142858,1.0,1.0,0,0.0,0.32857142857143273,14,15,1.0,0.875,1.0,1.0,0.9333333333333333,13.607142857142858,Daytime,LOW,LOW
1,18,2,9500,1,1,141.0,24,1,1,4,3,126.8,1,0,0,1,0,1,20,1,0,8,8,8,14.2,0,0,8,8,8,14.2,0,9.4,-0.8,-3.12,Graduate,20-24,Q3,Q4,LOW,1.0,1,0,1,0,0,Q3,20-24,LOW,1.0,1.0,1.0,1.0,1.0,14.2,1.0,1.0,0,0.0,0.0,16,16,1.0,1.0,1.0,1.0,1.0,14.2,Daytime,MEDIUM,LOW
1,43,4,9500,1,6,118.9,1,38,37,5,9,118.9,1,0,0,1,0,1,19,0,0,7,7,6,13.55,0,0,7,7,6,13.55,0,7.6,2.6,0.32,Graduate,15-19,Q2,Q1,LOW,37.5,0,0,1,1,1,Q2,15-19,LOW,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,13.550000000000002,1.0,1.0,0,0.0,0.0,12,14,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,13.550000000000002,Daytime,HIGH,MEDIUM
2,39,1,9991,0,1,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,35,0,0,5,5,5,11.6,0,0,5,6,5,11.166666666666666,0,15.5,2.8,-4.06,Graduate,30-39,Q4,Q4,MEDIUM,37.0,1,1,0,0,1,Q4,30-39,MEDIUM,1.0,1.0,1.0,1.2,1.0,11.383333333333333,1.0,1.2,0,0.0,-0.43333333333333357,10,10,1.0,1.0,1.0,1.2,1.0,11.383333333333333,Evening,LOW,LOW
1,17,5,9773,1,1,111.0,1,19,12,7,3,115.9,1,0,0,1,0,0,22,0,0,6,7,6,13.571428571428571,0,0,6,7,6,15.285714285714286,0,13.9,-0.3,0.79,Graduate,20-24,Q1,Q1,MEDIUM,15.5,1,0,1,0,1,Q1,20-24,MEDIUM,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,14.42857142857143,1.1666666666666667,1.1666666666666667,0,0.0,1.7142857142857153,12,12,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,14.42857142857143,Daytime,HIGH,LOW
1,1,2,9254,1,1,111.0,1,1,19,5,7,109.3,1,0,0,1,0,1,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,15.0,0,11.1,0.6,2.02,Graduate,20-24,Q1,Q1,LOW,10.0,1,0,1,0,1,Q1,20-24,LOW,1.0,1.0,1.0,1.0,1.0,14.416666666666666,1.0,1.0,0,0.0,1.166666666666666,12,12,1.0,1.0,1.0,1.0,1.0,14.416666666666666,Daytime,HIGH,LOW
1,1,1,9670,1,1,123.0,1,37,38,9,9,113.9,1,0,1,0,0,0,18,0,0,6,7,4,11.25,0,0,6,9,4,10.857142857142858,0,10.8,1.4,1.74,Dropout,15-19,Q1,Q1,HIGH,37.5,0,1,1,0,1,Q1,15-19,HIGH,0.6666666666666666,0.6666666666666666,1.1666666666666667,1.5,0.6666666666666666,11.053571428571429,1.1666666666666667,1.5,0,0.0,-0.39285714285714235,8,12,0.6666666666666666,0.6666666666666666,1.1666666666666667,1.5,0.6666666666666666,11.053571428571429,Daytime,HIGH,HIGH
1,1,1,9238,1,1,133.0,1,37,37,9,9,121.8,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,12.4,0.5,1.79,Graduate,15-19,Q2,Q2,LOW,37.0,0,1,1,0,1,Q2,15-19,LOW,0.8333333333333334,0.6666666666666666,1.1666666666666667,1.5,0.75,10.666666666666666,1.1666666666666667,1.5,0,0.0,1.0500000000000007,9,12,0.8333333333333334,0.6666666666666666,1.1666666666666667,1.5,0.75,10.666666666666666,Daytime,MEDIUM,MEDIUM
1,7,1,9500,1,3,140.0,1,1,37,9,5,140.0,0,0,0,1,0,0,30,0,0,8,8,7,15.675714285714283,0,0,8,8,7,15.675714285714283,0,10.8,1.4,1.74,Graduate,30-39,Q4,Q3,MEDIUM,19.0,1,1,1,1,1,Q4,30-39,MEDIUM,0.875,0.875,1.0,1.0,0.875,15.675714285714283,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,15.675714285714283,Daytime,LOW,MEDIUM
1,18,1,9238,1,1,122.0,1,38,38,9,7,114.7,0,0,1,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,6,12.0,0,11.1,0.6,2.02,Graduate,15-19,Q1,Q1,HIGH,38.0,0,1,1,0,1,Q1,15-19,HIGH,1.0,1.0,1.5,1.3333333333333333,1.0,11.416666666666666,1.5,1.3333333333333333,0,0.0,1.166666666666666,12,12,1.0,1.0,1.5,1.3333333333333333,1.0,11.416666666666666,Daytime,HIGH,LOW
1,1,1,9254,1,1,128.0,1,19,19,7,8,120.0,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15.0,0,12.4,0.5,1.79,Enrolled,20-24,Q2,Q2,LOW,19.0,1,1,1,0,1,Q2,20-24,LOW,1.0,0.8333333333333334,1.0,1.1666666666666667,0.9166666666666666,14.727272727272727,1.0,1.1666666666666667,0,0.0,0.5,11,12,1.0,0.8333333333333334,1.0,1.1666666666666667,0.9166666666666666,14.727272727272727,Daytime,HIGH,MEDIUM
1,1,1,9238,1,1,108.0,1,19,38,9,9,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,Enrolled,15-19,Q1,Q1,LOW,28.5,0,1,1,0,1,Q1,15-19,LOW,0.6666666666666666,0.6666666666666666,2.0,1.8333333333333333,0.6666666666666666,10.575,2.0,1.8333333333333333,0,0.0,0.34999999999999964,8,12,0.6666666666666666,0.6666666666666666,2.0,1.8333333333333333,0.6666666666666666,10.575,Daytime,HIGH,HIGH
1,17,1,9085,1,1,139.0,1,38,38,5,3,136.2,0,0,0,1,0,0,19,0,0,5,7,5,13.0,1,0,5,7,5,13.333333333333334,0,7.6,2.6,0.32,Graduate,15-19,Q4,Q3,MEDIUM,38.0,0,1,1,0,1,Q4,15-19,MEDIUM,1.0,1.0,1.4,1.4,1.0,13.166666666666668,1.4,1.4,0,0.0,0.3333333333333339,10,10,1.0,1.0,1.4,1.4,1.0,13.166666666666668,Daytime,LOW,LOW
1,1,2,9556,1,1,130.0,1,1,38,3,8,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.242857142857144,0,0,8,8,8,14.125,0,15.5,2.8,-4.06,Graduate,20-24,Q2,Q2,LOW,19.5,1,0,1,0,1,Q2,20-24,LOW,1.0,1.0,1.0,1.0,1.0,13.246666666666666,1.0,1.0,0,0.0,1.8821428571428562,15,15,1.0,1.0,1.0,1.0,1.0,13.246666666666666,Daytime,HIGH,LOW
1,18,1,9853,1,1,133.1,1,1,19,141,182,106.0,1,0,1,1,0,0,21,0,0,7,7,7,13.0,0,0,7,8,6,12.5,0,8.9,1.4,3.51,Enrolled,20-24,Q1,Q2,HIGH,10.0,1,1,1,0,1,Q1,20-24,HIGH,1.0,0.8571428571428571,1.0,1.1428571428571428,0.9285714285714286,12.76923076923077,1.0,1.1428571428571428,0,0.0,-0.5,13,14,1.0,0.8571428571428571,1.0,1.1428571428571428,0.9285714285714286,12.76923076923077,Daytime,HIGH,LOW
1,1,4,9670,1,1,130.0,1,1,1,9,9,124.1,1,0,0,1,0,0,18,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.428571428571429,0,8.9,1.4,3.51,Enrolled,15-19,Q2,Q2,MEDIUM,1.0,0,0,1,0,1,Q2,15-19,MEDIUM,1.0,1.0,1.0,1.1666666666666667,1.0,13.797619047619046,1.0,1.1666666666666667,0,0.0,-0.7380952380952372,12,12,1.0,1.0,1.0,1.1666666666666667,1.0,13.797619047619046,Daytime,MEDIUM,LOW
1,1,3,9147,1,1,143.0,1,1,1,5,7,133.2,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,12.7,3.7,-1.7,Graduate,15-19,Q3,Q4,LOW,1.0,0,0,1,0,1,Q3,15-19,LOW,0.8,0.8,2.2,1.4,0.8,13.375,2.2,1.4,0,0.0,-1.75,8,10,0.8,0.8,2.2,1.4,0.8,13.375,Daytime,LOW,MEDIUM
4,39,1,9085,1,1,110.0,1,37,37,90,90,110.0,0,0,0,0,0,0,35,0,0,5,14,1,12.0,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,Dropout,30-39,Q1,Q1,HIGH,37.0,1,1,1,0,1,Q1,30-39,HIGH,0.2,0.4,2.8,2.2,0.3,11.0,2.8,2.2,1,0.0,-1.5,3,10,0.2,0.4,2.8,2.2,0.3,11.0,Daytime,HIGH,HIGH
1,1,6,9500,1,1,120.0,41,1,1,9,6,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,Enrolled,20-24,Q1,Q1,MEDIUM,1.0,1,0,1,0,0,Q1,20-24,MEDIUM,0.5714285714285714,0.7142857142857143,1.5714285714285714,1.2857142857142858,0.6428571428571429,13.566666666666666,1.5714285714285714,1.2857142857142858,0,0.0,0.5700000000000003,9,14,0.5714285714285714,0.7142857142857143,1.5714285714285714,1.2857142857142858,0.6428571428571429,13.566666666666666,Daytime,HIGH,HIGH
1,1,1,9500,1,1,140.0,1,38,37,9,7,130.0,1,0,0,1,1,1,18,0,0,7,7,6,13.183333333333332,0,0,7,7,6,13.183333333333332,0,7.6,2.6,0.32,Graduate,15-19,Q3,Q3,LOW,37.5,0,1,1,0,1,Q3,15-19,LOW,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,13.183333333333332,1.0,1.0,0,0.0,0.0,12,14,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,13.183333333333332,Daytime,MEDIUM,MEDIUM
1,17,5,9070,1,1,125.0,1,19,1,5,5,122.6,1,0,0,1,1,0,22,0,0,6,6,1,11.0,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Enrolled,20-24,Q2,Q1,MEDIUM,10.0,1,0,1,0,1,Q2,20-24,MEDIUM,0.16666666666666666,0.0,1.0,1.0,0.08333333333333333,11.0,1.0,1.0,0,0.0,0.0,1,12,0.16666666666666666,0.0,1.0,1.0,0.08333333333333333,11.0,Daytime,MEDIUM,HIGH
1,17,1,9500,1,1,134.0,1,38,1,9,6,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,15.5,2.8,-4.06,Graduate,20-24,Q3,Q3,LOW,19.5,1,1,1,0,1,Q3,20-24,LOW,1.0,1.0,1.1428571428571428,1.0,1.0,12.334499999999998,1.1428571428571428,1.0,0,0.0,0.6787499999999991,15,15,1.0,1.0,1.1428571428571428,1.0,1.0,12.334499999999998,Daytime,LOW,LOW
2,39,1,9254,1,1,130.0,1,37,37,4,7,120.0,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,Graduate,30-39,Q2,Q2,MEDIUM,37.0,1,1,1,0,1,Q2,30-39,MEDIUM,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.3333333333333333,0.8333333333333334,12.6,1.1666666666666667,1.3333333333333333,0,0.0,0.40000000000000036,10,12,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.3333333333333333,0.8333333333333334,12.6,Daytime,HIGH,MEDIUM
2,7,1,9147,1,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,Enrolled,30-39,Q2,Q1,MEDIUM,37.0,1,1,1,1,1,Q2,30-39,MEDIUM,0.625,0.7142857142857143,1.125,1.8571428571428572,0.6666666666666666,11.925,1.125,1.8571428571428572,0,0.3333333333333333,-1.3499999999999996,10,15,0.625,0.7142857142857143,1.125,1.8571428571428572,0.6666666666666666,11.925,Daytime,HIGH,HIGH
1,1,3,9500,1,1,142.0,1,37,38,9,9,137.3,1,0,0,1,0,1,22,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate,20-24,Q4,Q4,LOW,37.5,1,0,1,0,1,Q4,20-24,LOW,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,13.9,1.0,1.0,0,0.0,0.0,12,14,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,13.9,Daytime,LOW,MEDIUM
1,17,3,9254,1,1,127.0,1,37,37,9,6,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11.0,0,7.6,2.6,0.32,Enrolled,20-24,Q2,Q2,LOW,37.0,1,0,1,0,1,Q2,20-24,LOW,0.6666666666666666,0.5,1.8333333333333333,2.0,0.5833333333333334,11.285714285714286,1.8333333333333333,2.0,0,0.0,-0.5,7,12,0.6666666666666666,0.5,1.8333333333333333,2.0,0.5833333333333334,11.285714285714286,Daytime,MEDIUM,HIGH
2,39,1,9147,1,1,140.0,1,37,37,6,10,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.857142857142858,0,10.8,1.4,1.74,Enrolled,30-39,Q3,Q3,MEDIUM,37.0,1,1,1,0,1,Q3,30-39,MEDIUM,0.8,0.8,1.2,2.0,0.8,13.028571428571428,1.2,2.0,0,0.0,-2.3428571428571416,8,10,0.8,0.8,1.2,2.0,0.8,13.028571428571428,Daytime,LOW,MEDIUM
2,39,1,9147,1,1,140.0,1,38,37,4,7,130.0,1,0,0,0,0,0,39,0,0,5,12,3,10.666666666666666,2,0,5,15,3,10.666666666666666,0,9.4,-0.8,-3.12,Dropout,30-39,Q3,Q3,HIGH,37.5,1,1,1,0,1,Q3,30-39,HIGH,0.6,0.6,2.4,3.0,0.6,10.666666666666666,2.4,3.0,0,0.0,0.0,6,10,0.6,0.6,2.4,3.0,0.6,10.666666666666666,Daytime,MEDIUM,HIGH
1,18,6,9500,1,1,142.0,1,38,37,9,5,128.0,1,0,0,0,0,0,19,0,0,7,14,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout,15-19,Q3,Q4,HIGH,37.5,0,0,1,0,1,Q3,15-19,HIGH,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,15,0.0,0.0,2.0,0.0,0.0,0.0,Daytime,MEDIUM,HIGH
4,39,1,9254,1,1,120.0,1,37,37,9,8,95.0,0,0,0,1,0,1,36,0,0,6,10,6,11.0,0,0,6,14,3,11.333333333333334,0,10.8,1.4,1.74,Graduate,30-39,Q1,Q1,LOW,37.0,1,1,1,0,1,Q1,30-39,LOW,1.0,0.5,1.6666666666666667,2.3333333333333335,0.75,11.11111111111111,1.6666666666666667,2.3333333333333335,0,0.0,0.3333333333333339,9,12,1.0,0.5,1.6666666666666667,2.3333333333333335,0.75,11.11111111111111,Daytime,HIGH,MEDIUM
1,1,2,9500,1,1,124.0,1,37,37,9,9,116.0,1,0,0,1,0,1,21,0,0,8,8,7,13.957142857142856,0,0,8,8,7,13.957142857142856,0,12.7,3.7,-1.7,Graduate,20-24,Q1,Q1,LOW,37.0,1,0,1,0,1,Q1,20-24,LOW,0.875,0.875,1.0,1.0,0.875,13.957142857142856,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,13.957142857142856,Daytime,HIGH,MEDIUM
1,1,1,9238,1,1,157.0,1,3,38,1,5,136.7,1,0,0,1,0,0,22,0,0,6,11,4,12.5,1,0,6,13,3,13.666666666666666,0,9.4,-0.8,-3.12,Enrolled,20-24,Q4,Q4,MEDIUM,20.5,1,1,1,0,1,Q4,20-24,MEDIUM,0.6666666666666666,0.5,1.8333333333333333,2.1666666666666665,0.5833333333333334,13.0,1.8333333333333333,2.1666666666666665,0,0.0,1.166666666666666,7,12,0.6666666666666666,0.5,1.8333333333333333,2.1666666666666665,0.5833333333333334,13.0,Daytime,LOW,HIGH
2,39,1,9238,1,1,126.6,1,38,38,9,7,107.5,0,0,1,1,0,1,42,0,0,6,8,6,13.333333333333334,0,0,6,7,6,15.285714285714286,0,11.1,0.6,2.02,Graduate,40+,Q1,Q2,HIGH,38.0,1,1,1,0,1,Q1,40+,HIGH,1.0,1.0,1.3333333333333333,1.1666666666666667,1.0,14.30952380952381,1.3333333333333333,1.1666666666666667,0,0.0,1.9523809523809526,12,12,1.0,1.0,1.3333333333333333,1.1666666666666667,1.0,14.30952380952381,Daytime,HIGH,LOW
1,39,1,9119,1,1,110.0,1,37,37,90,90,108.4,1,0,0,1,0,0,34,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,30-39,Q1,Q1,MEDIUM,37.0,1,1,1,0,1,Q1,30-39,MEDIUM,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.2,0,0.0,0.0,0,10,0.0,0.0,1.0,1.2,0.0,0.0,Daytime,HIGH,HIGH
1,17,1,9773,1,1,144.0,1,19,19,4,4,130.7,1,0,0,1,0,0,20,0,0,6,9,6,11.666666666666666,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Enrolled,20-24,Q3,Q4,MEDIUM,19.0,1,1,1,0,1,Q3,20-24,MEDIUM,1.0,0.8333333333333334,1.5,1.3333333333333333,0.9166666666666666,11.636363636363637,1.5,1.3333333333333333,0,0.0,-0.06666666666666643,11,12,1.0,0.8333333333333334,1.5,1.3333333333333333,0.9166666666666666,11.636363636363637,Daytime,MEDIUM,MEDIUM
2,44,1,8014,0,39,160.0,1,37,19,9,10,155.9,0,0,0,1,0,0,33,0,3,6,7,6,15.714285714285714,0,2,6,7,6,15.5,0,13.9,-0.3,0.79,Graduate,30-39,Q4,Q4,MEDIUM,28.0,1,1,0,0,1,Q4,30-39,MEDIUM,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,15.607142857142856,1.1666666666666667,1.1666666666666667,0,0.4166666666666667,-0.21428571428571352,12,12,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,15.607142857142856,Evening,LOW,LOW
1,1,4,9254,1,1,105.0,1,1,19,9,6,106.1,1,0,0,1,0,0,20,0,0,6,8,5,11.0,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,Graduate,20-24,Q1,Q1,MEDIUM,10.0,1,0,1,0,1,Q1,20-24,MEDIUM,0.8333333333333334,0.8333333333333334,1.3333333333333333,1.5,0.8333333333333334,11.2,1.3333333333333333,1.5,0,0.0,0.40000000000000036,10,12,0.8333333333333334,0.8333333333333334,1.3333333333333333,1.5,0.8333333333333334,11.2,Daytime,HIGH,MEDIUM
1,1,2,9670,1,1,130.0,1,26,30,0,5,128.6,1,0,1,1,0,0,19,0,0,5,8,4,12.25,0,0,5,7,4,12.75,2,7.6,2.6,0.32,Graduate,15-19,Q3,Q2,HIGH,28.0,0,0,1,0,1,Q3,15-19,HIGH,0.8,0.8,1.6,1.4,0.8,12.5,1.6,1.4,0,0.0,0.5,8,10,0.8,0.8,1.6,1.4,0.8,12.5,Daytime,MEDIUM,MEDIUM
2,43,1,9991,0,3,140.0,1,37,19,9,4,140.0,0,0,1,1,0,0,34,0,4,10,25,5,12.2,0,3,9,18,8,12.22222222222222,0,16.2,0.3,-0.92,Dropout,30-39,Q4,Q3,HIGH,28.0,1,1,0,1,1,Q4,30-39,HIGH,0.5,0.8888888888888888,2.5,2.0,0.6842105263157895,12.213675213675213,2.5,2.0,0,0.3684210526315789,0.022222222222220367,13,19,0.5,0.8888888888888888,2.5,2.0,0.6842105263157895,12.213675213675213,Evening,LOW,MEDIUM
1,1,1,9147,1,1,138.0,1,37,37,9,6,145.0,1,0,0,1,0,0,18,0,0,5,6,5,13.0,0,0,5,5,5,14.0,0,7.6,2.6,0.32,Graduate,15-19,Q4,Q3,MEDIUM,37.0,0,1,1,0,1,Q4,15-19,MEDIUM,1.0,1.0,1.2,1.0,1.0,13.5,1.2,1.0,0,0.0,1.0,10,10,1.0,1.0,1.2,1.0,1.0,13.5,Daytime,LOW,LOW
1,17,1,8014,0,1,120.0,1,38,37,6,6,113.0,0,0,0,1,0,1,24,0,0,6,11,4,12.0,0,0,6,7,6,13.0,0,10.8,1.4,1.74,Graduate,20-24,Q1,Q1,LOW,37.5,1,1,0,0,1,Q1,20-24,LOW,0.6666666666666666,1.0,1.8333333333333333,1.1666666666666667,0.8333333333333334,12.6,1.8333333333333333,1.1666666666666667,0,0.0,1.0,10,12,0.6666666666666666,1.0,1.8333333333333333,1.1666666666666667,0.8333333333333334,12.6,Evening,HIGH,MEDIUM
1,1,1,9853,1,1,135.0,1,19,12,9,7,137.1,1,0,0,1,0,0,18,0,0,6,6,6,13.333333333333334,0,0,6,7,6,12.333333333333334,0,7.6,2.6,0.32,Graduate,15-19,Q4,Q3,MEDIUM,15.5,0,1,1,0,1,Q4,15-19,MEDIUM,1.0,1.0,1.0,1.1666666666666667,1.0,12.833333333333334,1.0,1.1666666666666667,0,0.0,-1.0,12,12,1.0,1.0,1.0,1.1666666666666667,1.0,12.833333333333334,Daytime,LOW,LOW
1,1,1,9670,1,1,119.0,1,37,37,10,6,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13.0,0,0,5,7,3,13.0,1,7.6,2.6,0.32,Enrolled,20-24,Q2,Q1,MEDIUM,37.0,1,1,1,0,1,Q2,20-24,MEDIUM,0.6,0.6,1.2,1.4,0.6,13.0,1.2,1.4,0,0.0,0.0,6,10,0.6,0.6,1.2,1.4,0.6,13.0,Daytime,HIGH,HIGH
1,17,1,9500,1,1,121.0,1,1,1,4,3,120.5,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,10.8,1.4,1.74,Graduate,20-24,Q2,Q1,MEDIUM,1.0,1,1,1,0,1,Q2,20-24,MEDIUM,0.875,0.875,1.0,1.0,0.875,12.91,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,12.91,Daytime,MEDIUM,MEDIUM
1,1,5,9238,1,1,126.0,1,38,1,9,5,125.7,1,0,0,1,0,1,19,0,0,6,8,6,11.0,0,0,6,13,3,11.0,0,9.4,-0.8,-3.12,Graduate,15-19,Q2,Q2,LOW,19.5,0,0,1,0,1,Q2,15-19,LOW,1.0,0.5,1.3333333333333333,2.1666666666666665,0.75,11.0,1.3333333333333333,2.1666666666666665,0,0.0,0.0,9,12,1.0,0.5,1.3333333333333333,2.1666666666666665,0.75,11.0,Daytime,MEDIUM,MEDIUM
1,17,4,9500,1,1,132.0,1,38,19,5,7,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.579999999999998,0,0,8,8,8,12.93625,0,15.5,2.8,-4.06,Graduate,15-19,Q2,Q2,LOW,28.5,0,0,1,0,1,Q2,15-19,LOW,0.8571428571428571,1.0,1.1428571428571428,1.0,0.9333333333333333,13.212142857142855,1.1428571428571428,1.0,0,0.0,-0.6437499999999989,14,15,0.8571428571428571,1.0,1.1428571428571428,1.0,0.9333333333333333,13.212142857142855,Daytime,MEDIUM,LOW
1,1,1,9238,1,1,128.0,1,19,19,5,5,124.5,1,0,0,1,0,1,18,0,0,6,10,4,12.4,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate,15-19,Q2,Q2,LOW,19.0,0,1,1,0,1,Q2,15-19,LOW,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.8333333333333334,12.459999999999999,1.6666666666666667,1.3333333333333333,0,0.0,0.09999999999999964,10,12,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.8333333333333334,12.459999999999999,Daytime,MEDIUM,MEDIUM
4,39,1,8014,0,1,160.0,1,37,37,5,5,126.0,0,0,0,1,0,1,38,0,4,9,13,8,12.88888888888889,0,2,7,9,7,13.0,0,13.9,-0.3,0.79,Graduate,30-39,Q2,Q4,LOW,37.0,1,1,0,0,1,Q2,30-39,LOW,0.8888888888888888,1.0,1.4444444444444444,1.2857142857142858,0.9375,12.940740740740742,1.4444444444444444,1.2857142857142858,0,0.375,0.11111111111111072,15,16,0.8888888888888888,1.0,1.4444444444444444,1.2857142857142858,0.9375,12.940740740740742,Evening,MEDIUM,LOW
1,1,1,171,1,1,125.0,1,19,19,5,4,136.2,1,0,1,1,1,0,21,0,6,12,12,11,11.545454545454543,0,4,11,18,9,11.7,1,8.9,1.4,3.51,Enrolled,20-24,Q4,Q1,HIGH,19.0,1,1,1,0,1,Q4,20-24,HIGH,0.9166666666666666,0.8181818181818182,1.0,1.6363636363636365,0.8695652173913043,11.614999999999998,1.0,1.6363636363636365,0,0.43478260869565216,0.1545454545454561,20,23,0.9166666666666666,0.8181818181818182,1.0,1.6363636363636365,0.8695652173913043,11.614999999999998,Daytime,LOW,MEDIUM
1,43,1,9147,1,1,127.0,25,1,5,9,10,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Enrolled,20-24,Q2,Q2,MEDIUM,3.0,1,1,1,0,0,Q2,20-24,MEDIUM,0.2,0.0,1.2,1.0,0.1,10.0,1.2,1.0,0,0.0,0.0,1,10,0.2,0.0,1.2,1.0,0.1,10.0,Daytime,MEDIUM,HIGH
